Snapshot_Date,EmployeeID,Division,Season_Label,Monthly_Stress_Score,Workload_Volume, Column E AND f CAN CALCUALATE USING LLMS
01/01/2025,EMP1163,Digital,CNY / Year End,4.63,46,
01/02/2025,EMP1163,Digital,CNY / Year End,3.43,54,
01/03/2025,EMP1163,Digital,Ramadan / Raya,3.83,51,
01/04/2025,EMP1163,Digital,Ramadan / Raya,3.43,56,
01/05/2025,EMP1163,Digital,Normal Operations,2.81,59,
01/06/2025,EMP1163,Digital,Normal Operations,3.39,46,
01/07/2025,EMP1163,Digital,Normal Operations,3.28,58,
01/08/2025,EMP1163,Digital,Normal Operations,4.09,49,
01/09/2025,EMP1163,Digital,Normal Operations,3.49,52,
01/10/2025,EMP1163,Digital,Normal Operations,1.58,55,
01/11/2025,EMP1163,Digital,11.11 Mega Sale,4.15,67,
01/12/2025,EMP1163,Digital,Year End Closing,3.81,47,
01/01/2025,EMP1164,Procurement,CNY / Year End,4.2,48,
01/02/2025,EMP1164,Procurement,CNY / Year End,5.41,55,
01/03/2025,EMP1164,Procurement,Ramadan / Raya,3.69,49,
01/04/2025,EMP1164,Procurement,Ramadan / Raya,3.08,53,
01/05/2025,EMP1164,Procurement,Normal Operations,3.56,51,
01/06/2025,EMP1164,Procurement,Normal Operations,2.8,45,
01/07/2025,EMP1164,Procurement,Normal Operations,3.06,51,
01/08/2025,EMP1164,Procurement,Normal Operations,3.18,46,
01/09/2025,EMP1164,Procurement,Normal Operations,2.94,48,
01/10/2025,EMP1164,Procurement,Normal Operations,2.1,59,
01/11/2025,EMP1164,Procurement,11.11 Mega Sale,3.61,58,
01/12/2025,EMP1164,Procurement,Year End Closing,3.94,59,
01/01/2025,EMP1165,Sales,CNY / Year End,3.24,55,
01/02/2025,EMP1165,Sales,CNY / Year End,3.53,57,
01/03/2025,EMP1165,Sales,Ramadan / Raya,3.18,45,
01/04/2025,EMP1165,Sales,Ramadan / Raya,2.85,51,
01/05/2025,EMP1165,Sales,Normal Operations,3.3,57,
01/06/2025,EMP1165,Sales,Normal Operations,1.91,59,
01/07/2025,EMP1165,Sales,Normal Operations,3.05,47,
01/08/2025,EMP1165,Sales,Normal Operations,3.22,51,
01/09/2025,EMP1165,Sales,Normal Operations,2.45,51,
01/10/2025,EMP1165,Sales,Normal Operations,3.21,55,
01/11/2025,EMP1165,Sales,11.11 Mega Sale,3.35,69,
01/12/2025,EMP1165,Sales,Year End Closing,4.57,51,
01/01/2025,EMP1166,HR,CNY / Year End,3.6,54,
01/02/2025,EMP1166,HR,CNY / Year End,4.13,51,
01/03/2025,EMP1166,HR,Ramadan / Raya,3.16,50,
01/04/2025,EMP1166,HR,Ramadan / Raya,3.75,52,
01/05/2025,EMP1166,HR,Normal Operations,3.29,55,
01/06/2025,EMP1166,HR,Normal Operations,3.15,56,
01/07/2025,EMP1166,HR,Normal Operations,3.21,45,
01/08/2025,EMP1166,HR,Normal Operations,2.64,51,
01/09/2025,EMP1166,HR,Normal Operations,3.05,45,
01/10/2025,EMP1166,HR,Normal Operations,3.75,51,
01/11/2025,EMP1166,HR,11.11 Mega Sale,2.86,55,
01/12/2025,EMP1166,HR,Year End Closing,4.17,53,
01/01/2025,EMP1167,Operations,CNY / Year End,3.25,45,
01/02/2025,EMP1167,Operations,CNY / Year End,3.32,57,
01/03/2025,EMP1167,Operations,Ramadan / Raya,3.38,46,
01/04/2025,EMP1167,Operations,Ramadan / Raya,3.48,47,
01/05/2025,EMP1167,Operations,Normal Operations,1.49,53,
01/06/2025,EMP1167,Operations,Normal Operations,3.13,56,
01/07/2025,EMP1167,Operations,Normal Operations,3.62,46,
01/08/2025,EMP1167,Operations,Normal Operations,3.59,59,
01/09/2025,EMP1167,Operations,Normal Operations,3.63,57,
01/10/2025,EMP1167,Operations,Normal Operations,3.25,49,
01/11/2025,EMP1167,Operations,11.11 Mega Sale,7.18,95,
01/12/2025,EMP1167,Operations,Year End Closing,3.82,53,
01/01/2025,EMP1168,Sales,CNY / Year End,3.49,58,
01/02/2025,EMP1168,Sales,CNY / Year End,3.16,45,
01/03/2025,EMP1168,Sales,Ramadan / Raya,3.94,55,
01/04/2025,EMP1168,Sales,Ramadan / Raya,3.41,53,
01/05/2025,EMP1168,Sales,Normal Operations,2.74,54,
01/06/2025,EMP1168,Sales,Normal Operations,3.62,52,
01/07/2025,EMP1168,Sales,Normal Operations,2.94,47,
01/08/2025,EMP1168,Sales,Normal Operations,2.95,57,
01/09/2025,EMP1168,Sales,Normal Operations,2.24,59,
01/10/2025,EMP1168,Sales,Normal Operations,2.99,49,
01/11/2025,EMP1168,Sales,11.11 Mega Sale,3.44,59,
01/12/2025,EMP1168,Sales,Year End Closing,4.66,51,
01/01/2025,EMP1169,Procurement,CNY / Year End,5.25,48,
01/02/2025,EMP1169,Procurement,CNY / Year End,3.82,57,
01/03/2025,EMP1169,Procurement,Ramadan / Raya,4.04,46,
01/04/2025,EMP1169,Procurement,Ramadan / Raya,3.2,49,
01/05/2025,EMP1169,Procurement,Normal Operations,3.15,47,
01/06/2025,EMP1169,Procurement,Normal Operations,3.18,59,
01/07/2025,EMP1169,Procurement,Normal Operations,2.6,54,
01/08/2025,EMP1169,Procurement,Normal Operations,2.45,50,
01/09/2025,EMP1169,Procurement,Normal Operations,2.34,56,
01/10/2025,EMP1169,Procurement,Normal Operations,3.33,59,
01/11/2025,EMP1169,Procurement,11.11 Mega Sale,3.61,62,
01/12/2025,EMP1169,Procurement,Year End Closing,3.48,50,
01/01/2025,EMP1170,HR,CNY / Year End,3.79,50,
01/02/2025,EMP1170,HR,CNY / Year End,3.61,54,
01/03/2025,EMP1170,HR,Ramadan / Raya,3.86,56,
01/04/2025,EMP1170,HR,Ramadan / Raya,3.61,49,
01/05/2025,EMP1170,HR,Normal Operations,3.33,45,
01/06/2025,EMP1170,HR,Normal Operations,2.23,52,
01/07/2025,EMP1170,HR,Normal Operations,2.71,48,
01/08/2025,EMP1170,HR,Normal Operations,2.96,46,
01/09/2025,EMP1170,HR,Normal Operations,3.26,57,
01/10/2025,EMP1170,HR,Normal Operations,3.49,58,
01/11/2025,EMP1170,HR,11.11 Mega Sale,2.57,65,
01/12/2025,EMP1170,HR,Year End Closing,4.16,56,
01/01/2025,EMP1171,HR,CNY / Year End,3.34,56,
01/02/2025,EMP1171,HR,CNY / Year End,3.63,57,
01/03/2025,EMP1171,HR,Ramadan / Raya,3.93,54,
01/04/2025,EMP1171,HR,Ramadan / Raya,3.24,54,
01/05/2025,EMP1171,HR,Normal Operations,3.2,50,
01/06/2025,EMP1171,HR,Normal Operations,3.31,59,
01/07/2025,EMP1171,HR,Normal Operations,2.28,46,
01/08/2025,EMP1171,HR,Normal Operations,3.51,45,
01/09/2025,EMP1171,HR,Normal Operations,3.06,51,
01/10/2025,EMP1171,HR,Normal Operations,3.05,56,
01/11/2025,EMP1171,HR,11.11 Mega Sale,3.25,60,
01/12/2025,EMP1171,HR,Year End Closing,4.18,55,
01/01/2025,EMP1172,HR,CNY / Year End,3.4,58,
01/02/2025,EMP1172,HR,CNY / Year End,3.29,48,
01/03/2025,EMP1172,HR,Ramadan / Raya,4.1,51,
01/04/2025,EMP1172,HR,Ramadan / Raya,3.46,49,
01/05/2025,EMP1172,HR,Normal Operations,2.49,58,
01/06/2025,EMP1172,HR,Normal Operations,3.37,48,
01/07/2025,EMP1172,HR,Normal Operations,3.23,59,
01/08/2025,EMP1172,HR,Normal Operations,3.88,51,
01/09/2025,EMP1172,HR,Normal Operations,2.86,58,
01/10/2025,EMP1172,HR,Normal Operations,3.17,46,
01/11/2025,EMP1172,HR,11.11 Mega Sale,2.45,63,
01/12/2025,EMP1172,HR,Year End Closing,4.51,54,
01/01/2025,EMP1173,HR,CNY / Year End,3.24,51,
01/02/2025,EMP1173,HR,CNY / Year End,3,59,
01/03/2025,EMP1173,HR,Ramadan / Raya,3.31,48,
01/04/2025,EMP1173,HR,Ramadan / Raya,4.06,45,
01/05/2025,EMP1173,HR,Normal Operations,3.18,50,
01/06/2025,EMP1173,HR,Normal Operations,3.05,47,
01/07/2025,EMP1173,HR,Normal Operations,2.61,49,
01/08/2025,EMP1173,HR,Normal Operations,2.98,48,
01/09/2025,EMP1173,HR,Normal Operations,3.56,59,
01/10/2025,EMP1173,HR,Normal Operations,2.77,51,
01/11/2025,EMP1173,HR,11.11 Mega Sale,3.83,62,
01/12/2025,EMP1173,HR,Year End Closing,3.53,59,
01/01/2025,EMP1174,Procurement,CNY / Year End,4.52,46,
01/02/2025,EMP1174,Procurement,CNY / Year End,4.4,56,
01/03/2025,EMP1174,Procurement,Ramadan / Raya,3.29,55,
01/04/2025,EMP1174,Procurement,Ramadan / Raya,3.59,54,
01/05/2025,EMP1174,Procurement,Normal Operations,2.81,54,
01/06/2025,EMP1174,Procurement,Normal Operations,3.63,51,
01/07/2025,EMP1174,Procurement,Normal Operations,3.49,56,
01/08/2025,EMP1174,Procurement,Normal Operations,2.66,45,
01/09/2025,EMP1174,Procurement,Normal Operations,2.08,58,
01/10/2025,EMP1174,Procurement,Normal Operations,3.59,50,
01/11/2025,EMP1174,Procurement,11.11 Mega Sale,3.01,63,
01/12/2025,EMP1174,Procurement,Year End Closing,3.76,58,
01/01/2025,EMP1175,Digital,CNY / Year End,4,53,
01/02/2025,EMP1175,Digital,CNY / Year End,3.35,59,
01/03/2025,EMP1175,Digital,Ramadan / Raya,3.37,50,
01/04/2025,EMP1175,Digital,Ramadan / Raya,3.19,46,
01/05/2025,EMP1175,Digital,Normal Operations,3.15,45,
01/06/2025,EMP1175,Digital,Normal Operations,3.18,58,
01/07/2025,EMP1175,Digital,Normal Operations,2.15,57,
01/08/2025,EMP1175,Digital,Normal Operations,3.53,58,
01/09/2025,EMP1175,Digital,Normal Operations,2.3,55,
01/10/2025,EMP1175,Digital,Normal Operations,2.33,49,
01/11/2025,EMP1175,Digital,11.11 Mega Sale,3.58,65,
01/12/2025,EMP1175,Digital,Year End Closing,3.8,50,
01/01/2025,EMP1176,Procurement,CNY / Year End,4.38,52,
01/02/2025,EMP1176,Procurement,CNY / Year End,4.98,48,
01/03/2025,EMP1176,Procurement,Ramadan / Raya,3.86,58,
01/04/2025,EMP1176,Procurement,Ramadan / Raya,2.94,46,
01/05/2025,EMP1176,Procurement,Normal Operations,3.81,57,
01/06/2025,EMP1176,Procurement,Normal Operations,2.62,53,
01/07/2025,EMP1176,Procurement,Normal Operations,3.88,55,
01/08/2025,EMP1176,Procurement,Normal Operations,3.23,52,
01/09/2025,EMP1176,Procurement,Normal Operations,3.69,46,
01/10/2025,EMP1176,Procurement,Normal Operations,3.41,57,
01/11/2025,EMP1176,Procurement,11.11 Mega Sale,3.6,56,
01/12/2025,EMP1176,Procurement,Year End Closing,4.57,47,
01/01/2025,EMP1177,Procurement,CNY / Year End,4.53,49,
01/02/2025,EMP1177,Procurement,CNY / Year End,4.34,49,
01/03/2025,EMP1177,Procurement,Ramadan / Raya,3.91,55,
01/04/2025,EMP1177,Procurement,Ramadan / Raya,3.71,59,
01/05/2025,EMP1177,Procurement,Normal Operations,3.51,47,
01/06/2025,EMP1177,Procurement,Normal Operations,3.51,55,
01/07/2025,EMP1177,Procurement,Normal Operations,3.51,46,
01/08/2025,EMP1177,Procurement,Normal Operations,3.9,56,
01/09/2025,EMP1177,Procurement,Normal Operations,3.61,49,
01/10/2025,EMP1177,Procurement,Normal Operations,2.8,54,
01/11/2025,EMP1177,Procurement,11.11 Mega Sale,3.21,56,
01/12/2025,EMP1177,Procurement,Year End Closing,3.99,46,
01/01/2025,EMP1178,Operations,CNY / Year End,4.48,59,
01/02/2025,EMP1178,Operations,CNY / Year End,2.97,47,
01/03/2025,EMP1178,Operations,Ramadan / Raya,3.18,58,
01/04/2025,EMP1178,Operations,Ramadan / Raya,4.08,53,
01/05/2025,EMP1178,Operations,Normal Operations,3.01,56,
01/06/2025,EMP1178,Operations,Normal Operations,2.98,57,
01/07/2025,EMP1178,Operations,Normal Operations,2.94,51,
01/08/2025,EMP1178,Operations,Normal Operations,2.72,54,
01/09/2025,EMP1178,Operations,Normal Operations,3.2,55,
01/10/2025,EMP1178,Operations,Normal Operations,2.32,56,
01/11/2025,EMP1178,Operations,11.11 Mega Sale,7.68,91,
01/12/2025,EMP1178,Operations,Year End Closing,3.6,53,
01/01/2025,EMP1179,Sales,CNY / Year End,3.91,48,
01/02/2025,EMP1179,Sales,CNY / Year End,3.22,49,
01/03/2025,EMP1179,Sales,Ramadan / Raya,3.42,56,
01/04/2025,EMP1179,Sales,Ramadan / Raya,3.66,58,
01/05/2025,EMP1179,Sales,Normal Operations,3.55,51,
01/06/2025,EMP1179,Sales,Normal Operations,2.99,55,
01/07/2025,EMP1179,Sales,Normal Operations,3.08,58,
01/08/2025,EMP1179,Sales,Normal Operations,2.22,48,
01/09/2025,EMP1179,Sales,Normal Operations,3.32,59,
01/10/2025,EMP1179,Sales,Normal Operations,2.98,56,
01/11/2025,EMP1179,Sales,11.11 Mega Sale,3.77,64,
01/12/2025,EMP1179,Sales,Year End Closing,5.08,48,
01/01/2025,EMP1180,HR,CNY / Year End,3.81,52,
01/02/2025,EMP1180,HR,CNY / Year End,3.59,46,
01/03/2025,EMP1180,HR,Ramadan / Raya,4.27,46,
01/04/2025,EMP1180,HR,Ramadan / Raya,4.27,56,
01/05/2025,EMP1180,HR,Normal Operations,3.1,53,
01/06/2025,EMP1180,HR,Normal Operations,3.4,55,
01/07/2025,EMP1180,HR,Normal Operations,3.01,51,
01/08/2025,EMP1180,HR,Normal Operations,3.31,55,
01/09/2025,EMP1180,HR,Normal Operations,2.76,58,
01/10/2025,EMP1180,HR,Normal Operations,3.03,54,
01/11/2025,EMP1180,HR,11.11 Mega Sale,2.78,59,
01/12/2025,EMP1180,HR,Year End Closing,3.54,57,
01/01/2025,EMP1181,HR,CNY / Year End,3.54,49,
01/02/2025,EMP1181,HR,CNY / Year End,2.98,57,
01/03/2025,EMP1181,HR,Ramadan / Raya,4.32,53,
01/04/2025,EMP1181,HR,Ramadan / Raya,3.88,53,
01/05/2025,EMP1181,HR,Normal Operations,2.22,47,
01/06/2025,EMP1181,HR,Normal Operations,4.56,45,
01/07/2025,EMP1181,HR,Normal Operations,2.69,54,
01/08/2025,EMP1181,HR,Normal Operations,3.7,54,
01/09/2025,EMP1181,HR,Normal Operations,3.49,50,
01/10/2025,EMP1181,HR,Normal Operations,3.47,52,
01/11/2025,EMP1181,HR,11.11 Mega Sale,3.1,68,
01/12/2025,EMP1181,HR,Year End Closing,4.73,54,
01/01/2025,EMP1182,Sales,CNY / Year End,4.73,45,
01/02/2025,EMP1182,Sales,CNY / Year End,3.54,47,
01/03/2025,EMP1182,Sales,Ramadan / Raya,4.02,51,
01/04/2025,EMP1182,Sales,Ramadan / Raya,2.92,54,
01/05/2025,EMP1182,Sales,Normal Operations,3.52,49,
01/06/2025,EMP1182,Sales,Normal Operations,4.01,53,
01/07/2025,EMP1182,Sales,Normal Operations,3.96,57,
01/08/2025,EMP1182,Sales,Normal Operations,2.52,50,
01/09/2025,EMP1182,Sales,Normal Operations,2.85,51,
01/10/2025,EMP1182,Sales,Normal Operations,3.47,49,
01/11/2025,EMP1182,Sales,11.11 Mega Sale,3.2,64,
01/12/2025,EMP1182,Sales,Year End Closing,5.44,52,
01/01/2025,EMP1183,Digital,CNY / Year End,4.18,52,
01/02/2025,EMP1183,Digital,CNY / Year End,3.63,51,
01/03/2025,EMP1183,Digital,Ramadan / Raya,3.08,50,
01/04/2025,EMP1183,Digital,Ramadan / Raya,3.54,56,
01/05/2025,EMP1183,Digital,Normal Operations,2.93,53,
01/06/2025,EMP1183,Digital,Normal Operations,2.67,46,
01/07/2025,EMP1183,Digital,Normal Operations,3.16,45,
01/08/2025,EMP1183,Digital,Normal Operations,2.92,52,
01/09/2025,EMP1183,Digital,Normal Operations,3.99,46,
01/10/2025,EMP1183,Digital,Normal Operations,3.29,46,
01/11/2025,EMP1183,Digital,11.11 Mega Sale,2.93,58,
01/12/2025,EMP1183,Digital,Year End Closing,3.39,54,
01/01/2025,EMP1184,Operations,CNY / Year End,3.76,50,
01/02/2025,EMP1184,Operations,CNY / Year End,3.13,45,
01/03/2025,EMP1184,Operations,Ramadan / Raya,3.94,55,
01/04/2025,EMP1184,Operations,Ramadan / Raya,3.58,50,
01/05/2025,EMP1184,Operations,Normal Operations,3.12,49,
01/06/2025,EMP1184,Operations,Normal Operations,2.94,58,
01/07/2025,EMP1184,Operations,Normal Operations,3.07,47,
01/08/2025,EMP1184,Operations,Normal Operations,3.2,52,
01/09/2025,EMP1184,Operations,Normal Operations,2.17,57,
01/10/2025,EMP1184,Operations,Normal Operations,2.72,54,
01/11/2025,EMP1184,Operations,11.11 Mega Sale,7.15,94,
01/12/2025,EMP1184,Operations,Year End Closing,4.15,46,
01/01/2025,EMP1185,Operations,CNY / Year End,4.22,46,
01/02/2025,EMP1185,Operations,CNY / Year End,3.87,46,
01/03/2025,EMP1185,Operations,Ramadan / Raya,3.46,56,
01/04/2025,EMP1185,Operations,Ramadan / Raya,3.23,55,
01/05/2025,EMP1185,Operations,Normal Operations,2.3,47,
01/06/2025,EMP1185,Operations,Normal Operations,3.07,47,
01/07/2025,EMP1185,Operations,Normal Operations,2.27,58,
01/08/2025,EMP1185,Operations,Normal Operations,2.78,53,
01/09/2025,EMP1185,Operations,Normal Operations,3.02,54,
01/10/2025,EMP1185,Operations,Normal Operations,3.9,51,
01/11/2025,EMP1185,Operations,11.11 Mega Sale,7.46,93,
01/12/2025,EMP1185,Operations,Year End Closing,4.09,52,
01/01/2025,EMP1186,Digital,CNY / Year End,3.48,57,
01/02/2025,EMP1186,Digital,CNY / Year End,4.34,47,
01/03/2025,EMP1186,Digital,Ramadan / Raya,3.6,46,
01/04/2025,EMP1186,Digital,Ramadan / Raya,3.59,46,
01/05/2025,EMP1186,Digital,Normal Operations,2.98,50,
01/06/2025,EMP1186,Digital,Normal Operations,2.9,54,
01/07/2025,EMP1186,Digital,Normal Operations,3.44,49,
01/08/2025,EMP1186,Digital,Normal Operations,2.72,51,
01/09/2025,EMP1186,Digital,Normal Operations,3.01,47,
01/10/2025,EMP1186,Digital,Normal Operations,2.35,48,
01/11/2025,EMP1186,Digital,11.11 Mega Sale,4.1,66,
01/12/2025,EMP1186,Digital,Year End Closing,3.76,47,
01/01/2025,EMP1187,Operations,CNY / Year End,3.61,57,
01/02/2025,EMP1187,Operations,CNY / Year End,2.9,48,
01/03/2025,EMP1187,Operations,Ramadan / Raya,3.46,55,
01/04/2025,EMP1187,Operations,Ramadan / Raya,3.82,50,
01/05/2025,EMP1187,Operations,Normal Operations,1.91,46,
01/06/2025,EMP1187,Operations,Normal Operations,3.16,48,
01/07/2025,EMP1187,Operations,Normal Operations,2.73,51,
01/08/2025,EMP1187,Operations,Normal Operations,2.63,53,
01/09/2025,EMP1187,Operations,Normal Operations,3.26,45,
01/10/2025,EMP1187,Operations,Normal Operations,3.45,53,
01/11/2025,EMP1187,Operations,11.11 Mega Sale,7.05,89,
01/12/2025,EMP1187,Operations,Year End Closing,4.58,56,
01/01/2025,EMP1188,Sales,CNY / Year End,3.55,51,
01/02/2025,EMP1188,Sales,CNY / Year End,4.63,52,
01/03/2025,EMP1188,Sales,Ramadan / Raya,3,47,
01/04/2025,EMP1188,Sales,Ramadan / Raya,3.72,49,
01/05/2025,EMP1188,Sales,Normal Operations,2.71,49,
01/06/2025,EMP1188,Sales,Normal Operations,3.73,55,
01/07/2025,EMP1188,Sales,Normal Operations,3.56,47,
01/08/2025,EMP1188,Sales,Normal Operations,3.68,45,
01/09/2025,EMP1188,Sales,Normal Operations,3.4,58,
01/10/2025,EMP1188,Sales,Normal Operations,2.81,58,
01/11/2025,EMP1188,Sales,11.11 Mega Sale,3.39,63,
01/12/2025,EMP1188,Sales,Year End Closing,4.22,53,
01/01/2025,EMP1189,Procurement,CNY / Year End,5.37,47,
01/02/2025,EMP1189,Procurement,CNY / Year End,4.96,57,
01/03/2025,EMP1189,Procurement,Ramadan / Raya,3.76,53,
01/04/2025,EMP1189,Procurement,Ramadan / Raya,3.1,54,
01/05/2025,EMP1189,Procurement,Normal Operations,3,50,
01/06/2025,EMP1189,Procurement,Normal Operations,3.17,57,
01/07/2025,EMP1189,Procurement,Normal Operations,3.16,53,
01/08/2025,EMP1189,Procurement,Normal Operations,3.09,51,
01/09/2025,EMP1189,Procurement,Normal Operations,2.59,50,
01/10/2025,EMP1189,Procurement,Normal Operations,3.43,47,
01/11/2025,EMP1189,Procurement,11.11 Mega Sale,3.97,60,
01/12/2025,EMP1189,Procurement,Year End Closing,4.82,59,
01/01/2025,EMP1190,Digital,CNY / Year End,3.5,49,
01/02/2025,EMP1190,Digital,CNY / Year End,3.65,58,
01/03/2025,EMP1190,Digital,Ramadan / Raya,3.29,46,
01/04/2025,EMP1190,Digital,Ramadan / Raya,3.54,54,
01/05/2025,EMP1190,Digital,Normal Operations,2.26,59,
01/06/2025,EMP1190,Digital,Normal Operations,3.29,54,
01/07/2025,EMP1190,Digital,Normal Operations,3.08,47,
01/08/2025,EMP1190,Digital,Normal Operations,2.66,52,
01/09/2025,EMP1190,Digital,Normal Operations,2.69,54,
01/10/2025,EMP1190,Digital,Normal Operations,3.45,48,
01/11/2025,EMP1190,Digital,11.11 Mega Sale,3.47,64,
01/12/2025,EMP1190,Digital,Year End Closing,4.42,53,
01/01/2025,EMP1191,Digital,CNY / Year End,4.07,52,
01/02/2025,EMP1191,Digital,CNY / Year End,3.32,59,
01/03/2025,EMP1191,Digital,Ramadan / Raya,4.26,45,
01/04/2025,EMP1191,Digital,Ramadan / Raya,3.42,56,
01/05/2025,EMP1191,Digital,Normal Operations,2.78,54,
01/06/2025,EMP1191,Digital,Normal Operations,3.31,51,
01/07/2025,EMP1191,Digital,Normal Operations,3.07,57,
01/08/2025,EMP1191,Digital,Normal Operations,3.3,56,
01/09/2025,EMP1191,Digital,Normal Operations,3.24,56,
01/10/2025,EMP1191,Digital,Normal Operations,2.84,48,
01/11/2025,EMP1191,Digital,11.11 Mega Sale,3.78,59,
01/12/2025,EMP1191,Digital,Year End Closing,3.8,52,
01/01/2025,EMP1192,HR,CNY / Year End,3.6,54,
01/02/2025,EMP1192,HR,CNY / Year End,3.9,52,
01/03/2025,EMP1192,HR,Ramadan / Raya,3.9,49,
01/04/2025,EMP1192,HR,Ramadan / Raya,3.41,48,
01/05/2025,EMP1192,HR,Normal Operations,3.18,59,
01/06/2025,EMP1192,HR,Normal Operations,2.47,56,
01/07/2025,EMP1192,HR,Normal Operations,2.92,51,
01/08/2025,EMP1192,HR,Normal Operations,3.77,50,
01/09/2025,EMP1192,HR,Normal Operations,3.28,49,
01/10/2025,EMP1192,HR,Normal Operations,3.39,52,
01/11/2025,EMP1192,HR,11.11 Mega Sale,2.84,55,
01/12/2025,EMP1192,HR,Year End Closing,4.19,45,
01/01/2025,EMP1193,HR,CNY / Year End,3.61,50,
01/02/2025,EMP1193,HR,CNY / Year End,2.9,49,
01/03/2025,EMP1193,HR,Ramadan / Raya,3.77,45,
01/04/2025,EMP1193,HR,Ramadan / Raya,3.17,51,
01/05/2025,EMP1193,HR,Normal Operations,2.49,58,
01/06/2025,EMP1193,HR,Normal Operations,3.46,55,
01/07/2025,EMP1193,HR,Normal Operations,3.53,45,
01/08/2025,EMP1193,HR,Normal Operations,2.99,45,
01/09/2025,EMP1193,HR,Normal Operations,3.1,50,
01/10/2025,EMP1193,HR,Normal Operations,2.94,52,
01/11/2025,EMP1193,HR,11.11 Mega Sale,3.04,61,
01/12/2025,EMP1193,HR,Year End Closing,3.68,59,
01/01/2025,EMP1194,Sales,CNY / Year End,3.02,46,
01/02/2025,EMP1194,Sales,CNY / Year End,3.27,48,
01/03/2025,EMP1194,Sales,Ramadan / Raya,3.92,48,
01/04/2025,EMP1194,Sales,Ramadan / Raya,2.83,50,
01/05/2025,EMP1194,Sales,Normal Operations,2.8,55,
01/06/2025,EMP1194,Sales,Normal Operations,3.89,52,
01/07/2025,EMP1194,Sales,Normal Operations,2.98,56,
01/08/2025,EMP1194,Sales,Normal Operations,2.2,48,
01/09/2025,EMP1194,Sales,Normal Operations,2.77,50,
01/10/2025,EMP1194,Sales,Normal Operations,2.91,59,
01/11/2025,EMP1194,Sales,11.11 Mega Sale,3.36,64,
01/12/2025,EMP1194,Sales,Year End Closing,4.98,46,
01/01/2025,EMP1195,HR,CNY / Year End,3.66,59,
01/02/2025,EMP1195,HR,CNY / Year End,4.04,46,
01/03/2025,EMP1195,HR,Ramadan / Raya,4.17,58,
01/04/2025,EMP1195,HR,Ramadan / Raya,3.9,47,
01/05/2025,EMP1195,HR,Normal Operations,3,49,
01/06/2025,EMP1195,HR,Normal Operations,2.44,49,
01/07/2025,EMP1195,HR,Normal Operations,4.1,49,
01/08/2025,EMP1195,HR,Normal Operations,2.66,51,
01/09/2025,EMP1195,HR,Normal Operations,2.73,52,
01/10/2025,EMP1195,HR,Normal Operations,3.05,54,
01/11/2025,EMP1195,HR,11.11 Mega Sale,3.14,64,
01/12/2025,EMP1195,HR,Year End Closing,3.14,54,
01/01/2025,EMP1196,Digital,CNY / Year End,3.68,50,
01/02/2025,EMP1196,Digital,CNY / Year End,3.71,57,
01/03/2025,EMP1196,Digital,Ramadan / Raya,3.37,46,
01/04/2025,EMP1196,Digital,Ramadan / Raya,4.3,46,
01/05/2025,EMP1196,Digital,Normal Operations,3.69,46,
01/06/2025,EMP1196,Digital,Normal Operations,2.66,51,
01/07/2025,EMP1196,Digital,Normal Operations,3.82,51,
01/08/2025,EMP1196,Digital,Normal Operations,2.96,49,
01/09/2025,EMP1196,Digital,Normal Operations,2.72,45,
01/10/2025,EMP1196,Digital,Normal Operations,3.59,58,
01/11/2025,EMP1196,Digital,11.11 Mega Sale,3.36,67,
01/12/2025,EMP1196,Digital,Year End Closing,4.39,48,
01/01/2025,EMP1197,Procurement,CNY / Year End,3.78,48,
01/02/2025,EMP1197,Procurement,CNY / Year End,5.15,59,
01/03/2025,EMP1197,Procurement,Ramadan / Raya,3.68,45,
01/04/2025,EMP1197,Procurement,Ramadan / Raya,3.6,59,
01/05/2025,EMP1197,Procurement,Normal Operations,3.03,57,
01/06/2025,EMP1197,Procurement,Normal Operations,2.68,51,
01/07/2025,EMP1197,Procurement,Normal Operations,3.35,59,
01/08/2025,EMP1197,Procurement,Normal Operations,3.83,53,
01/09/2025,EMP1197,Procurement,Normal Operations,3.32,58,
01/10/2025,EMP1197,Procurement,Normal Operations,2.92,56,
01/11/2025,EMP1197,Procurement,11.11 Mega Sale,2.99,60,
01/12/2025,EMP1197,Procurement,Year End Closing,3.65,56,
01/01/2025,EMP1198,Sales,CNY / Year End,3.44,50,
01/02/2025,EMP1198,Sales,CNY / Year End,3.43,50,
01/03/2025,EMP1198,Sales,Ramadan / Raya,4.12,51,
01/04/2025,EMP1198,Sales,Ramadan / Raya,3.37,48,
01/05/2025,EMP1198,Sales,Normal Operations,3.05,49,
